"pointid","xcoord","ycoord"
14598,1932882.44837934,2356217.87422622
14599,1932660.50193961,2355462.4002506
14600,1933284.97123276,2356615.75617672
14601,1933691.72128884,2357596.77919434
14602,1933398.27630409,2360037.58843101
14603,1934603.85546309,2356822.41790683
14604,1934625.38057664,2357002.21222002
14605,1934683.47861322,2357769.61510316
14606,1934788.89497959,2358007.90905318
14607,1932887.60348259,2358214.05068296
14608,1929675.70456046,2354779.04412037
14609,1928372.49783999,2354696.40796835
14610,1927978.57209199,2354567.42408714
14611,1929786.57753026,2353604.03068061
14612,1929694.07417202,2358192.53316941
14613,1929857.8036751,2357249.95147599
14614,1929394.96588371,2355823.87847817
14615,1929760.67581395,2357130.33340068
14616,1929566.63929179,2355690.6591943
14617,1929561.8886888,2355696.15929776
14618,1927639.16857831,2358016.81015878
14619,1926798.84634927,2357012.06772622
14620,1925535.12435366,2355625.44695324
14621,1925961.0363218,2353506.60351928
14622,1927287.02075661,2353479.0015019
14623,1923125.98453693,2351145.59903285
14624,1922944.09252241,2352334.48738134
14625,1922658.76484278,2348187.47137049
14626,1923270.9599282,2347456.18571009
14627,1928546.83114975,2345773.29745059
14628,1930622.53025655,2344297.00032115
14629,1931020.95970739,2344387.49297812
14630,1928422.12977124,2345659.85967917
14631,1929852.01737146,2341787.2794411
14632,1943853.84368664,2333730.85386899
14633,1943966.96755786,2334243.19609154
14634,1942825.12363899,2335883.23312407
14635,1942946.6546155,2335845.77540048
14636,1943557.92070033,2335218.33770547
14637,1943622.40124093,2329664.98100922
14638,1942689.29835347,2329974.74100424
14639,1941713.83883935,2330358.15404562
14640,1940510.28728162,2331852.99438673
14641,1940739.31502581,2331396.78789952
14642,1941461.37798041,2330520.45794781
14643,1942487.27432628,2329859.48473167
14644,1942578.46098369,2329919.8820697
14645,1942571.05057903,2328864.15440504
14646,1946666.45365738,2343043.09973173
14647,1944823.58039716,2342689.06390884
14648,1945412.09566768,2342708.04662079
14649,1940258.27152296,2348501.76336836
14650,1940028.4897783,2349620.42047264
14651,1939819.48004671,2348436.67182738
14652,1939464.68722335,2347841.30125255
14653,1942937.71660987,2354270.12429997
14654,1942933.164007,2354235.28077803
14655,1933238.74890366,2353165.00460421
14656,1933229.18089763,2353165.96480482
14657,1934160.92548424,2353954.67430137
14658,1937028.8397898,2352972.27158288
14659,1946304.19972932,2344383.97047591
14660,1946268.740607,2344187.40475215
14661,1951540.17312575,2351163.39834406
14662,1945569.48696677,2330603.00039977
14663,1945520.613236,2328678.11368791
14664,1945485.50001389,2328642.99916581
14665,1946073.50218408,2328615.00004818
14666,1945394.4993566,2326171.99741013
14667,1945744.46067692,2328711.67840905
14668,1942755.50149515,2353282.9970785
14669,1942419.49908362,2357678.9938461
14670,1938093.49476008,2346240.99584504
14671,1927831.5032994,2354514.99295413
14672,1932955.50292533,2353366.99263138
14673,1932949.28242142,2353645.43300668
14674,1932717.49647549,2355298.99744772
14675,1847033.336531,2322720.37123707
14676,1847388.86175483,2321479.5724559
14677,1846146.23977251,2324601.02252108
14678,1846140.12376866,2325107.69444007
14679,1845384.9292932,2326380.47554138
14680,1844931.24030757,2327223.50387213
14681,1844896.41918565,2328757.91263815
14682,1844415.63128296,2329552.22133823
14683,1844545.23346455,2331329.17615695
14684,1845123.76342878,2335551.07521495
14685,1844940.61191348,2337525.80015818
14686,1845045.66387961,2335626.90496269
14687,1844428.2359909,2338728.27931523
14688,1845031.46477067,2340061.85705482
14689,1845017.24076172,2340024.1879311
14690,1844334.03373159,2343022.54681879
14691,1843621.3449829,2344034.18085569
14692,1840683.6502334,2348909.67382517
14693,1840683.93483358,2348983.44747162
14694,1840508.94972342,2349512.16750449
14695,1840220.30404169,2352039.98599593
14696,1840141.63879217,2352128.81045185
14697,1839773.22066022,2353958.14190355
14698,1840160.20260385,2354096.76379083
14699,1839523.66680311,2356592.67096218
14700,1838709.66969064,2358171.69075629
14701,1837825.84983421,2359101.59254173
14702,1837668.75723531,2361932.07672373
14703,1839787.35296912,2364138.23831267
14704,1840699.62564346,2362925.32414906
14705,1842324.93676671,2363322.22009893
14706,1845016.46036123,2363359.21402222
14707,1846327.52918664,2363435.04526996
14708,1850614.3276855,2361577.61550057
14709,1851297.50791561,2360773.59479438
14710,1852286.79513844,2359346.81779612
14711,1853131.56887029,2359006.41848182
14712,1855375.90818326,2357250.34507624
14713,1855287.91772787,2357418.37238202
14714,1855318.10224687,2357570.61957787
14715,1856118.41575073,2356416.03295098
14716,1855464.02943874,2356658.35670354
14717,1855465.65883977,2356665.05820776
14718,1855365.73507686,2356921.28046907
14719,1856398.07802679,2356229.21883336
14720,1846641.69148443,2365898.47362087
14721,1845108.17821897,2367531.31584887
14722,1845749.08942247,2369205.23660272
14723,1845647.80705871,2369575.34683573
14724,1844976.02833577,2371972.44744489
14725,1844094.42098074,2375139.42993873
14726,1844959.56982541,2373140.13358003
14727,1844134.0656057,2376057.55571676
14728,1843620.3948823,2379980.82498675
14729,1845907.11592196,2380903.00776733
14730,1846556.71603093,2381104.61769426
14731,1849302.91065986,2381054.76966288
14732,1849619.75475934,2380684.97393006
14733,1850416.09366069,2379695.70030724
14734,1842426.48243064,2380545.92884252
14735,1842145.80225394,2380958.14390204
14736,1844339.73013518,2383614.24777426
14737,1844699.89166192,2383565.77874374
14738,1845285.27563047,2384325.54492207
14739,1845328.46875766,2385049.59047791
14740,1848606.95752171,2387152.17530164
14741,1849333.26327897,2388767.74211876
14742,1848905.43690962,2387704.53034939
14743,1850860.77244065,2389353.15988733
14744,1851934.54581667,2389658.7241797
14745,1853001.45708837,2395896.03270655
14746,1854117.10689075,2394548.39905811
14747,1853515.12451176,2391386.0929672
14748,1852579.56712276,2389169.43397165
14749,1841244.87628674,2381171.18373617
14750,1841143.04582263,2384129.87109888
14751,1840080.04105339,2385011.28035379
14752,1840302.83899365,2384960.05862154
14753,1839555.25052299,2385226.038989
14754,1838272.11231516,2380963.40670536
14755,1838758.28052124,2380747.15676921
14756,1839065.69521478,2380872.02214782
14757,1839065.72871481,2380871.70044762
14758,1837991.92383876,2380608.67878203
14759,1838102.89120863,2380172.53570745
14760,1837064.8415551,2378434.27271308
14761,1832880.76262091,2380500.26851378
14762,1836473.07698254,2359165.43878193
14763,1840971.59181469,2386683.51740659
14764,1841062.38827185,2388742.41460282
14765,1844794.33432138,2362626.39416086
14766,1847965.42941782,2358238.48119834
14767,1834498.08123913,2369252.15613226
14768,1834527.94275793,2369214.67510867
14769,1834437.49400099,2369313.00157057
14770,1834102.90179034,2368943.08983768
14771,1834365.14515544,2369282.0834511
14772,1833268.38086494,2368551.14439092
14773,1833873.04714563,2368724.18569987
14774,1840975.00751683,2362378.94270507
14775,1841571.63709246,2361118.37151144
14776,1841609.74011645,2360993.40263277
14777,1842176.76927343,2357183.50923416
14778,1842219.42600029,2357285.94739865
14779,1842223.61580293,2357285.90789863
14780,1842120.11853776,2357577.68708232
14781,1842179.49857515,2357133.00250236
14782,1842099.88992503,2356915.05966515
14783,1842096.06732262,2356906.00405945
14784,1842946.45915801,2354619.89642018
14785,1843132.51267514,2354270.24220004
14786,1845311.87874721,2354180.24314338
14787,1844229.78256596,2376196.9181045
14788,1841518.89345925,2377138.57149734
14789,1839314.34537132,2373978.08590758
14790,1849980.83418667,2384211.85375049
14791,1856548.86892173,2330806.09222763
14792,1856589.8108475,2330565.41267611
14793,1852506.2558766,2321909.94722685
14794,1847696.8012487,2325356.30109659
14795,1848030.67265889,2325574.20433377
14796,1846600.95785879,2329403.08204434
14797,1847226.45765258,2328996.65968846
14798,1847423.65967674,2328344.16417767
14799,1847686.28614208,2327668.048052
14800,1847817.14092446,2327620.80392226
14801,1848541.41348045,2326774.93118972
14802,1849258.11543166,2326869.78414944
14803,1853196.82071137,2325226.37601479
14804,1853579.49105228,2324900.53500965
14805,1853501.19380299,2325084.28662533
14806,1853997.2573153,2322803.38298934
14807,1853746.15775722,2321944.70124873
14808,1854911.2152907,2316745.24037529
14809,1850389.56164399,2324034.77296459
14810,1855610.89633121,2320258.93028742
14811,1855061.22328515,2322782.30287607
14812,1857005.50950922,2323106.51718018
14813,1857063.15454551,2323133.35179708
14814,1857231.17275129,2323530.79044729
14815,1857055.25124053,2323274.17678574
14816,1857054.51944007,2323139.63490103
14817,1856187.65439432,2324618.25003193
14818,1853923.56826891,2325889.66773238
14819,1855126.23702608,2326110.18797122
14820,1855311.05914244,2325925.94615522
14821,1855901.01861386,2325923.19385349
14822,1855633.35914535,2325667.09589226
14823,1855427.36541566,2325756.69194866
14824,1856037.81359998,2326222.87654216
14825,1854354.14023998,2328063.42820092
14826,1849682.13289861,2328449.62764406
14827,1850018.19171019,2328262.58242631
14828,1851208.19115938,2330001.80212127
14829,1853074.7307345,2330738.71138521
14830,1853592.50506048,2331814.61896257
14831,1850676.47382462,2331241.85720198
14832,1847080.47326067,2332252.42703821
14833,1850884.26375544,2334179.08075118
14834,1851557.45997927,2334581.9313048
14835,1852270.75282834,2338324.96606132
14836,1852264.0296241,2338325.55916169
14837,1853810.40119766,2339150.40968099
14838,1852159.57685835,2338713.51890594
14839,1856503.83879338,2338399.93890852
14840,1850736.05576213,2333142.12639834
14841,1856415.13403753,2333107.36957646
14842,1855547.71099142,2333932.37079586
14843,1854885.53917454,2332312.95487631
14844,1855167.07615179,2331546.96609407
14845,1854862.63496012,2332046.53020858
14846,1854865.51856193,2332047.69480931
14847,1855319.21034757,2331202.31557708
14848,1854109.54288599,2340174.83772595
14849,1855079.84769687,2341882.99740136
14850,1855442.89742544,2344932.84142146
14851,1855629.7833431,2342573.82693629
14852,1854426.56038558,2339994.53971244
14853,1855150.83234156,2339890.54794697
14854,1856262.98404174,2342124.20665322
14855,1856161.5772779,2342259.25113824
14856,1856331.56178492,2342011.23118209
14857,1856260.63254026,2342120.26115073
14858,1855807.64675507,2342251.37673328
14859,1856719.30742903,2341542.74538715
14860,1849464.40646154,2343650.94991442
14861,1849152.28366503,2347849.87295795
14862,1848455.62272643,2350915.6870881
14863,1849760.80934814,2353983.52841954
14864,1850014.64590795,2353700.85724157
14865,1851456.79791589,2353636.20070087
14866,1851572.95628902,2355163.28616228
14867,1851587.79699837,2355293.35054417
14868,1851843.23335918,2355353.43188199
14869,1851919.76950737,2355337.98307226
14870,1852416.40542004,2354754.08450466
14871,1852165.58616213,2344251.83979272
14872,1854781.89000928,2347075.27307028
14873,1852821.61807515,2342563.82252999
14874,1853008.62509288,2342161.93107697
14875,1852172.02166618,2348288.71283423
14876,1852021.24797126,2348162.12465453
14877,1850392.64314593,2348468.06884715
14878,1852917.22913534,2351792.95644041
14879,1855497.34775972,2353050.57663217
14880,1854017.52262806,2352210.59290334
14881,1853926.08287049,2352032.75549138
14882,1854018.34052857,2352192.81569215
14883,1855652.13555717,2353478.3604015
14884,1854203.22704497,2350046.44014085
14885,1854078.46436642,2350205.44114095
14886,1854452.67080202,2349072.58542774
14887,1854816.19663088,2348872.11220152
14888,1856400.21342814,2348133.68943663
14889,1853211.42172056,2353737.77776482
14890,1853546.1543313,2353496.0056126
14891,1849801.81257396,2358505.02876615
14892,1850182.82971384,2357471.40511541
14893,1847163.93701322,2357763.73839946
14894,1848105.85340623,2351212.52707499
14895,1844503.16083807,2352686.60220302
14896,1846444.91586054,2352302.09626095
14897,1847709.48315668,2352900.84863791
14898,1847684.45764093,2351826.23206136
14899,1846862.95592373,2353179.87321358
14900,1844793.74772101,2343952.7093044
14901,1845472.79184852,2347478.73932429
14902,1845097.95761254,2348585.42652103
14903,1845097.00601194,2349135.29696722
14904,1846931.11046664,2349119.48605726
14905,1847756.13948606,2348993.18297775
14906,1848444.33671933,2348478.35635362
14907,1848369.74077236,2348668.19787314
14908,1844052.61815442,2350358.57373736
14909,1842885.84441985,2348404.20750694
14910,1840208.96483456,2354195.43955295
14911,1840212.90613703,2354264.82819664
14912,1840284.75558227,2354471.75682691
14913,1843165.53309593,2350761.94979131
14914,1842905.146532,2352328.00897726
14915,1842846.75929524,2352750.74344341
14916,1842673.83358637,2352853.55980814
14917,1840707.36034833,2361587.67950691
14918,1840715.68615357,2361584.58730496
14919,1840331.09781145,2360741.10727393
14920,1840821.08071993,2361696.86197565
14921,1840125.54928204,2360325.41931222
14922,1845084.0905038,2355290.91534263
14923,1842249.79381941,2357064.36005915
14924,1842250.30371973,2357066.1951603
14925,1845749.1258225,2355267.94432817
14926,1845222.02389064,2356885.01014623
14927,1850125.97237804,2360296.38619394
14928,1849937.50865939,2360450.26359082
14929,1852018.75316969,2357898.43538426
14930,1852237.13610717,2357675.51984392
14931,1856299.21056455,2358114.24642013
14932,1856636.98897721,2358929.24983323
14933,1855997.39427453,2359767.72936112
14934,1855868.3650933,2359933.57336553
14935,1853790.62668521,2360132.02999047
14936,1854616.13170493,2360611.15319211
14937,1853867.82893382,2360156.24310572
14938,1853297.93197502,2362895.74663043
14939,1847789.90240731,2366280.57176143
14940,1850332.26230792,2364487.52183257
14941,1851580.78809395,2366461.01127503
14942,1851379.86096746,2366432.74155723
14943,1852610.9187425,2366403.22543865
14944,1852276.98143226,2365170.46156253
14945,1852285.20763744,2365175.47716569
14946,1853599.67846499,2363836.20142252
14947,1852207.9494888,2365324.68425963
14948,1851985.0991485,2365406.89491139
14949,1850722.80095379,2364854.66066371
14950,1849658.57438378,2367368.85284658
14951,1853477.81868828,2367158.50421415
14952,1854722.8281721,2366489.85189319
14953,1852203.83218621,2368230.80768925
14954,1852456.94244556,2368364.05227314
14955,1847835.75593618,2370157.47280223
14956,1848052.54287266,2370660.96951921
14957,1848282.88541768,2372315.84136108
14958,1852259.49442125,2369761.17865273
14959,1851925.30631085,2369450.06005686
14960,1848099.86470246,2372955.49896379
14961,1847967.06091885,2373051.90972449
14962,1849296.66165593,2375468.97264621
14963,1849541.68111019,2375476.47225093
14964,1846945.91967596,2377232.50065648
14965,1846992.9963056,2376649.02028913
14966,1850160.55919982,2377655.73762294
14967,1850772.87968532,2376463.2821722
14968,1849553.09001737,2379304.83566116
14969,1844194.78034392,2383315.40058611
14970,1844185.75823824,2382960.39846261
14971,1845161.85435276,2383123.70706543
14972,1847959.0457138,2383597.14656349
14973,1845283.18962915,2383148.24468087
14974,1845284.20882979,2383144.81087871
14975,1848533.52337548,2385365.09937655
14976,1848040.79656527,2390041.76452085
14977,1848853.95397721,2387691.90064144
14978,1847514.44333389,2390835.06332029
14979,1847970.74362117,2390024.61551006
14980,1856504.40509373,2388573.89269672
14981,1852605.08273882,2389012.47137284
14982,1851527.40856035,2390896.75445913
14983,1851798.68783114,2392186.86127135
14984,1849232.42221548,2390280.28707102
14985,1849240.68162069,2390273.4268667
14986,1849328.01937567,2390188.41641318
14987,1849128.36824998,2391449.7796073
14988,1849215.74080499,2390329.36640192
14989,1848817.38145419,2391647.2107316
14990,1849332.15497828,2390191.57961517
14991,1849855.0878075,2387763.85228674
14992,1848909.62201226,2387634.48220529
